id,nome,data_nascita,nazionalita
6361,Alan Ochoa,1984-12-21,61
6362,Laura Murphy,1998-04-15,72
6363,Natasha Pennington,1969-07-11,71
6364,Mario Kim,1980-05-18,28
6365,Charles Kelly,1932-04-06,80
6366,Julie Schultz,1942-01-08,102
6367,Christopher Suarez,1963-04-06,80
6368,Scott Nguyen,1933-06-30,34
6369,Aaron Zamora,1976-05-23,71
6370,Andrea Johnson,1950-10-11,50
6371,Jason Johnson,1985-04-14,53
6372,Hailey Cunningham,2001-10-20,51
6373,Angel Jones,1974-12-27,85
6374,Adam Day,1966-11-24,18
6375,Elizabeth Silva,1978-05-21,32
6376,Kevin May,1988-05-07,44
6377,Kristin Young,1966-12-14,103
6378,Edward Campbell,1980-10-08,87
6379,Shannon Watson,1987-09-24,23
6380,Brian Evans,2004-04-01,19
6381,Tina Aguilar,1946-01-24,21
6382,John Pena,1932-04-21,79
6383,Melanie Jones,1958-05-04,45
6384,Miss Ashley Jackson,1994-04-27,89
6385,Michael Chan,1966-09-22,5
6386,Emily Fox,1966-11-13,19
6387,Bryan Patel,1967-07-21,65
6388,Alexandria Anderson,1986-12-16,6
6389,Monique Cannon,1961-02-17,16
6390,Deborah Evans,1993-11-04,71
6391,Chad Murphy,1968-03-11,29
6392,Amy Taylor,1958-09-14,92
6393,Haley Gay,1984-11-06,77
6394,Mary Taylor,1959-05-16,43
6395,Joseph Rodgers,1989-04-21,30
6396,Johnny Watkins,1995-10-02,50
6397,Melissa Montgomery,1952-09-25,21
6398,Susan Graham,1978-02-22,41
6399,William Alvarez,1945-03-23,102
6400,Jennifer Chapman,1958-05-02,94
6401,George Acosta,1990-05-06,20
6402,Gary Smith,1973-02-02,56
6403,Stephen Mitchell,1949-05-12,82
6404,Nancy Anderson,1998-09-25,5
6405,Hunter Abbott,1953-01-20,11
6406,Kyle Johnston,1955-03-29,57
6407,Karen Johnson,1944-05-28,88
6408,Donna Walker,1955-07-23,7
6409,Charles Wright,1938-12-22,19
6410,Matthew Adams,1936-06-12,36
6411,James Farley,1933-06-18,24
6412,Christine Scott,1932-01-25,97
6413,Richard Martin,1998-12-13,40
6414,Jeffrey Leblanc,1965-04-12,83
6415,Antonio Olsen DDS,1966-09-18,8
6416,Cindy Beck,1989-07-01,11
6417,Brian Thompson,1940-07-11,100
6418,Brandon Cohen,1999-04-26,44
6419,Eric Marshall,1947-03-15,17
6420,James Chandler,1997-09-08,26
6421,Lisa Zamora,1979-03-20,13
6422,Janice Page,1990-11-28,6
6423,Justin Howell,1994-01-11,32
6424,Tara Paul,1951-04-18,96
6425,Mrs. Danielle Vargas,1993-07-29,32
6426,Jonathon Hayden,1972-11-28,9
6427,Marvin White,1991-09-21,14
6428,John Moore,1988-02-19,74
6429,Dr. Yvette Berg,1950-12-04,0
6430,Timothy Campbell,1984-07-21,90
6431,Maxwell Holland,1944-03-19,89
6432,Edwin Edwards,1945-12-01,57
6433,Kenneth Henry,1945-11-14,72
6434,David Jordan,1974-11-18,89
6435,Linda Torres,1974-07-18,96
6436,Lisa Davis,1979-02-01,79
6437,Amanda Franklin,1980-09-08,40
6438,Scott Stephens,1949-05-04,29
6439,Jillian Marshall,1961-04-14,19
6440,Louis Callahan,1970-05-26,91
6441,Jonathan Williams,1969-12-06,51
6442,Robert Mcknight,1957-10-31,25
6443,Ryan Cline,1980-09-26,99
6444,Jeffrey Jimenez,1981-02-21,90
6445,Mrs. Catherine Johnson DDS,1945-04-08,29
6446,Whitney Tran,1965-04-26,38
6447,Michael Watson,1968-11-17,69
6448,Jonathan Rice,1998-12-28,16
6449,Jill Murphy,1968-07-05,77
6450,Maureen Nelson,1993-12-21,10
6451,Nicholas Murray,1977-06-10,57
6452,Brian Bryant,1970-12-07,45
6453,Melissa Mcdowell,1964-11-05,54
6454,Abigail Erickson,1958-08-26,68
6455,Allison Hodges,1938-04-21,100
6456,Mark Perez,1932-11-24,99
6457,Michael Sampson,1988-05-12,41
6458,Mia Casey,2003-10-08,2
6459,Andrew Huynh,1978-12-04,1
6460,Andre Anderson,1950-04-20,5
6461,Rachel Powers,1975-05-10,57
6462,Patrick Miller,1996-01-15,17
6463,Kim Myers,1951-10-02,7
6464,Kenneth Jenkins,1976-07-12,61
6465,Jaime White,1959-04-16,80
6466,Sandra Patel,1977-03-24,71
6467,Anthony Moss,1963-07-27,96
6468,Elizabeth Roberts,1943-07-23,11
6469,Margaret Dorsey,1994-08-16,88
6470,Donna Park,1959-07-16,61
6471,Christopher Robinson,1998-04-05,67
6472,Donna Johnson,1983-04-16,96
6473,Katherine Ellison,1950-11-12,34
6474,Emily Burnett,1980-11-30,20
6475,Gary Wilcox,1964-08-25,11
6476,Terry Smith,1979-04-25,9
6477,Kevin Griffin,1964-05-28,68
6478,Christopher Parker,1965-08-13,57
6479,Herbert Chung,1979-11-13,103
6480,Bonnie Mejia,1998-07-01,68
6481,Adam Dunlap,2002-02-13,16
6482,Stephen Frederick,1978-06-18,33
6483,Nichole Gray,1985-04-13,97
6484,Deanna Peterson,1933-12-23,69
6485,Mike Bennett,1997-03-24,36
6486,Martin Green,1980-10-29,98
6487,Patricia Douglas,1960-02-28,46
6488,Brooke Charles,1935-10-29,92
6489,Lisa Johnston,1985-03-25,33
6490,Laurie Scott,1997-12-11,45
6491,William Mcdonald,1996-08-04,90
6492,Donald Daniel,1958-05-14,29
6493,Robert Martinez PhD,1948-10-16,35
6494,Mark Kennedy,1999-11-18,89
6495,Michael Rodriguez,1944-06-08,100
6496,Carol Sloan,1994-01-04,71
6497,Donald Garcia,1999-06-26,3
6498,David Jenkins,1981-10-01,31
6499,Steven Bauer,1970-11-17,90
6500,Timothy Martinez,1993-04-06,81
6501,Allison Fowler,1987-12-19,89
6502,Christine Lewis,1988-05-30,18
6503,Gina Stewart,1959-11-17,43
6504,Elizabeth Pearson,1987-06-25,19
6505,Karina Long,1979-04-24,101
6506,Sylvia Turner,2003-09-11,69
6507,Tracy Howard,1965-06-25,55
6508,Natalie Orr,1973-10-07,100
6509,Holly Farmer,1965-10-11,83
6510,Kimberly Atkinson,1980-02-04,54
6511,Jennifer Mullen,1936-11-10,18
6512,Joshua Parrish,1955-10-17,96
6513,Ricky Ortiz,1934-08-31,62
6514,Jennifer White,1946-04-08,8
6515,James May,1952-07-11,74
6516,Kimberly Riddle,1958-09-17,6
6517,Monica Leon,1979-05-07,73
6518,Dr. Devin Escobar,1994-02-20,69
6519,Todd Fox,1948-02-26,63
6520,Jennifer Caldwell,1946-05-30,88
6521,Robert Vasquez,1962-09-09,26
6522,Jessica Murphy,1987-01-14,15
6523,Diane Nelson,1976-04-22,80
6524,Carrie Thomas,1986-07-30,4
6525,Carrie Dixon,1975-11-02,78
6526,Ms. Whitney Harrison DVM,1984-07-30,45
6527,Taylor Shaw,1958-02-24,70
6528,Elizabeth Brown,1995-09-10,67
6529,Melissa Chavez,1980-02-25,67
6530,Devin Delgado,1943-06-05,19
6531,Karen Parks,1978-04-09,91
6532,Robin Perez,1985-07-25,62
6533,Kevin Thomas,1988-11-06,53
6534,Jeffrey Campos,1965-06-14,94
6535,Brandy Cook,1959-02-15,65
6536,Timothy Anderson,1982-03-12,26
6537,Robert Dickerson,1937-12-31,97
6538,Kathy Gilbert,1984-03-13,13
6539,Timothy Chambers,1985-02-03,74
6540,Tyrone Reeves,1983-01-31,3
6541,Jordan Walker,1952-07-08,80
6542,William Jarvis,1997-03-22,45
6543,Tammy Rubio,1953-07-21,73
6544,Meredith Walsh,1991-01-25,31
6545,Vicki Davis,1940-06-14,5
6546,Susan Harris,1961-02-15,38
6547,Karen Jones,1942-04-11,60
6548,Samantha Martin,1944-11-19,27
6549,Brittany Ellis,1978-03-01,94
6550,Jennifer Smith,1941-12-11,26
6551,Audrey Berry,1999-12-19,58
6552,Raymond Roman,1978-12-12,20
6553,Amanda Sweeney,1936-05-17,52
6554,Mark Davis,1991-08-28,101
6555,Tiffany Benitez,1933-08-01,10
6556,Andrew Salas DDS,1997-08-18,75
6557,Holly Mays,1974-11-20,92
6558,Billy Rodriguez,1987-03-27,102
6559,Meagan Deleon,1946-09-27,22
6560,Traci Richardson,1996-07-19,87
6561,Melissa Smith,1945-12-28,53
6562,Samantha Hunter,1970-06-17,66
6563,Angela Washington,1935-12-14,84
6564,Jenny Thomas,1976-01-18,1
6565,Tina Cowan,1941-11-02,86
6566,Amanda Mcdaniel,1933-05-07,62
6567,Jeffrey Craig,1974-02-26,55
6568,Claudia Owens,1992-09-07,14
6569,Crystal Edwards,1964-04-29,40
6570,Scott Grant,1996-12-03,70
6571,Amber Walker,1962-09-22,43
6572,Sara Green,1952-10-10,55
6573,Brendan Dougherty,1963-02-07,40
6574,Lindsey Blake,1950-11-28,43
6575,Kimberly Bass MD,1938-01-18,102
6576,Rachel Mcmillan,1941-12-17,27
6577,Matthew Soto,1932-10-06,73
6578,Brittany Martinez,1987-02-18,64
6579,Richard Vasquez,1971-01-06,26
6580,Diana Walter,1939-12-14,0
6581,Jessica Morrow MD,1944-02-26,80
6582,Gary Ford,2000-05-31,92
6583,Jamie George,1933-06-20,21
6584,James Cantu,1985-05-16,69
6585,Tyler Vasquez,1946-04-25,47
6586,Robert Sims,1996-03-26,39
6587,Victoria Snyder,1970-10-18,32
6588,Donald Collins,1933-05-31,48
6589,Jeffery Reyes,1963-12-29,4
6590,Leslie Taylor,2004-11-02,84
6591,Katie Wilson,1985-02-22,71
6592,Juan Mccarty,1952-03-02,25
6593,Thomas Jackson,1986-07-31,30
6594,John Ruiz,1996-07-04,53
6595,Teresa Morgan,1947-03-24,79
6596,Jennifer Caldwell,1939-03-20,40
6597,Barbara Velez,1950-06-07,23
6598,Patrick Odom,1999-07-17,0
6599,Lisa Sutton,1989-11-10,59
6600,Jeanette Juarez,1982-08-29,68
6601,Taylor Hoffman,1964-01-13,49
6602,Jennifer Brown,1967-11-18,94
6603,Justin Baker,1967-01-14,11
6604,Joshua Mcpherson,1965-05-07,25
6605,Robert Howard,1974-12-23,83
6606,Brittany Washington,1945-04-17,47
6607,Denise Medina,2002-03-31,4
6608,Courtney Rhodes,1946-04-13,72
6609,John Maldonado,1969-07-16,29
6610,Andrew Garcia,1960-02-20,89
6611,Angela Williams,1963-12-26,30
6612,Raymond Dixon,1996-08-12,69
6613,Dawn Kelly,1965-08-12,82
6614,Cody Solis,1987-05-23,22
6615,James Acosta,1937-10-12,72
6616,Robert Moreno,1966-09-01,65
6617,Sandra Lynch,1969-09-03,79
6618,Stephen Solis,1959-03-08,76
6619,Melissa Douglas,1956-12-10,88
6620,Marc Ball,1990-12-15,25
6621,Scott Zavala,1947-06-22,18
6622,Edward Nelson,1990-12-25,1
6623,Lauren Davis,1951-01-05,78
6624,Jose Phillips,2000-01-25,89
6625,Lisa Miller,1972-12-23,27
6626,Mike Miller,2002-12-16,65
6627,Melissa Carlson,1974-09-01,40
6628,David Sharp,1943-08-31,49
6629,Michael Murphy,1987-09-13,12
6630,Hannah Burke,1979-05-01,88
6631,Melissa Mitchell,1976-10-31,46
6632,Michael Davies,1932-07-17,67
6633,Alisha Sweeney,1973-03-22,63
6634,Anthony Williams,1986-11-12,27
6635,Christopher Hill,1946-05-08,74
6636,Lee Powell,1959-06-03,99
6637,David Cameron,1993-09-25,22
6638,David Livingston Jr.,1999-03-11,53
6639,Scott Sanchez,1984-10-16,4
6640,Emily Thompson,1994-11-28,6
6641,Brian Williams,1962-04-29,77
6642,Katelyn Steele,2001-01-09,6
6643,Jeffrey Fernandez,1936-04-15,63
6644,Blake Anderson,1957-07-04,44
6645,Ricardo Pace,1982-05-11,96
6646,Stephanie Rivers,1938-11-26,36
6647,Tina Chambers,1972-05-11,14
6648,Christopher Watson,1969-03-10,7
6649,Steven Phillips,1983-12-04,84
6650,Michael Turner,1964-11-02,34
6651,Steven Mercer,1979-10-16,61
6652,Nancy Murphy,1940-09-11,58
6653,Stephanie Erickson,2002-10-26,70
6654,Patricia Beard,1978-06-04,29
6655,Marisa Mahoney,1998-10-19,14
6656,James Hill,1990-07-19,53
6657,Sarah Ross,1995-08-04,3
6658,Paul Green,1998-05-22,73
6659,Matthew Harris,1958-06-07,57
6660,Mckenzie Bowman,1984-04-05,100
6661,Susan Roth,1980-10-13,16
6662,Nicole Carrillo,1941-03-24,6
6663,Kathleen Hicks,1953-04-29,58
6664,Kayla Stout,1993-12-16,86
6665,David Taylor,1993-06-11,80
6666,Joy Taylor,1952-05-27,90
6667,Michael Gonzales,1984-04-04,30
6668,Cheryl Alvarez,1948-06-04,6
6669,Jacqueline Miller,1958-08-21,65
6670,Adam Abbott,1957-11-28,68
6671,Mr. Christopher Murillo Jr.,1978-12-19,59
6672,Louis Doyle,1966-12-09,48
6673,Christopher Liu,1959-11-23,47
6674,Cassandra Wells,1965-03-15,55
6675,Christina Ford,1939-07-14,54
6676,Maria Gomez MD,1953-03-12,88
6677,Ana Anderson,1958-12-07,30
6678,Jennifer Clark,1971-01-10,73
6679,Jeffrey Christensen,1936-10-29,41
6680,Christy Medina,1959-05-09,61
6681,Heather Jones,1941-11-22,93
6682,Kayla Taylor,1989-06-14,40
6683,Christopher Higgins,1949-12-14,97
6684,Stanley Fernandez,1933-02-23,23
6685,Joanne Fisher,1969-06-08,102
6686,Bryan Brennan,1961-11-04,31
6687,James Martinez,2001-03-23,92
6688,Cassandra Lewis,1970-06-23,38
6689,Jesse Moore,1982-11-08,43
6690,Kimberly Martinez,1950-09-27,57
6691,Patricia Franklin,1943-03-07,21
6692,Victoria Martinez,1958-02-05,8
6693,Melissa Warren,1992-04-15,86
6694,Samantha Olson,1942-11-18,21
6695,Tyler Morgan,1969-01-05,16
6696,Brittany Duran,1950-11-23,88
6697,David Green,1972-06-02,18
6698,Heather Smith,1936-08-27,32
6699,Cody Ramos,1961-04-25,76
6700,Ashley Guerrero,1977-01-13,34
6701,Timothy Mack,1963-10-30,73
6702,Jerry Bowers,1948-12-07,103
6703,Kristen Caldwell,1977-08-20,97
6704,Marie Martin,1984-12-28,10
6705,Andrew Wolfe,1941-06-13,22
6706,Wendy Logan,1956-12-06,37
6707,Michael Lopez,1948-09-13,3
6708,Andrea Bradford,1950-10-20,95
6709,Kristin Flores,1961-01-03,82
6710,Tina Sanders,2003-08-09,96
6711,Jeffery Greene,1962-03-03,44
6712,Taylor Williams,1947-06-26,15
6713,Reginald Rice,1955-10-21,0
6714,Antonio Harper,1971-06-17,3
6715,Kyle Potts,1987-03-09,85
6716,Bruce Wilson MD,1945-04-10,35
6717,Dennis Jones,1956-11-09,4
6718,Daniel Marshall,2001-10-09,68
6719,Michael Maxwell,1957-03-09,21
6720,David Smith,1942-04-27,12
6721,Maria Smith,1952-07-26,95
6722,Julie Thomas,1976-07-27,66
6723,Courtney Smith,1994-11-13,5
6724,Victoria Wolfe,1997-05-28,38
6725,Jacqueline Wagner,1971-03-01,11
6726,Jonathan Coleman,1969-06-08,90
6727,Robert Sanders,2004-07-28,6
6728,Trevor Phillips,1968-04-10,41
6729,Bonnie Bishop,1954-06-03,68
6730,Lynn Jones,2002-04-18,59
6731,Thomas Miranda,1995-10-01,59
6732,Terrance Meyers,1937-08-22,18
6733,Matthew Horn,1967-10-06,98
6734,Patricia Garrett,1964-01-02,22
6735,Deborah Hicks,1960-11-19,17
6736,Anna Palmer,1938-10-15,79
6737,Margaret Jones,2004-03-13,17
6738,Lori Johnson,1949-11-02,11
6739,David Sandoval,1957-12-16,61
6740,Sarah Yates,1996-11-18,43
6741,Sonya Reed,1957-07-19,77
6742,Daniel Knox,1942-07-28,14
6743,Holly Conley,1977-12-29,94
6744,Emily Edwards,1962-03-19,15
6745,Joshua Lee,1959-06-30,97
6746,Kathleen Rich,1982-03-26,38
6747,Ashley Freeman,1973-03-25,48
6748,Jennifer Harris,1942-12-23,77
6749,Lindsey Johnston,1986-06-10,55
6750,Douglas Bonilla,1941-12-15,36
6751,Jason Evans,1996-05-11,1
6752,Christopher Weber,1993-06-10,95
6753,Kristen Morgan,1985-10-24,45
6754,Nina Mckay,1974-02-10,57
6755,Andrew Mckay,1974-02-03,30
6756,Tara Jones,1977-01-20,67
6757,Cheryl Cook,1999-02-15,46
6758,Kimberly Mendoza,1993-02-07,8
6759,Angela Byrd,1963-01-28,60
6760,Rachel Wilson,1944-12-05,62
6761,Mr. Brian Hinton PhD,1950-12-21,3
6762,Kristin Davis,1949-11-03,34
6763,Patricia Rivera,1936-08-09,18
6764,Brent Love,1960-03-24,42
6765,Jeffrey Day,1936-03-16,16
6766,Alexander Lawson,1972-07-29,101
6767,Deanna Bowman,1966-09-30,23
6768,William Nelson,1989-03-21,90
6769,Jill Mcdonald,1937-01-01,37
6770,Richard Cunningham,1986-07-05,1
6771,Kimberly Walker,1989-08-24,103
6772,Lisa Camacho,1952-01-04,36
6773,Ryan Hill,1937-10-07,11
6774,Ronald Lamb,1964-06-18,41
6775,Jason Reyes,1956-09-22,78
6776,Johnny Knight,1936-07-02,33
6777,James Newton,1972-05-21,31
6778,Ryan Brown,1991-04-17,76
6779,Kim Hancock,1991-12-16,66
6780,Douglas Simpson,1998-03-05,86
6781,Laura Berger,1955-04-01,69
6782,Shannon Johnson,1978-04-05,32
6783,Jerry Spears,1983-03-24,74
6784,Luis Bentley,1938-06-25,32
6785,Tony Daniel,1964-01-08,72
6786,Deborah Medina,1960-11-05,69
6787,Andrew Brown,1958-03-15,16
6788,John Smith,1979-08-04,42
6789,Joseph Rodriguez,1968-05-27,49
6790,Lisa Baker,1935-04-21,91
6791,Teresa Johns MD,1936-02-16,83
6792,Douglas Johnson,1976-05-07,76
6793,Timothy Thomas,1952-09-24,31
6794,Erin Boyd,1960-07-28,81
6795,Patrick Leach,2000-04-02,24
6796,Leslie Brown,1987-10-12,68
6797,James Dodson,1936-05-29,15
6798,Jeffrey Burns,2004-06-27,43
6799,David Bishop,1933-04-02,17
6800,Rachel Larson,1974-05-06,77
6801,Adam Hughes,1961-11-23,5
6802,Patricia Mcdonald,1945-06-01,3
6803,Carlos Keith,1984-10-29,98
6804,Paula Cooper,1954-09-22,24
6805,Angelica Edwards,1990-10-16,34
6806,Karen Williams,1964-01-16,61
6807,David Snow,1934-07-31,31
6808,Charles Perez,1985-11-14,103
6809,Jamie Frey,2001-06-02,35
6810,Andrew Rich,1972-02-28,68
6811,Robert Brown,1972-05-03,49
6812,Lorraine Martinez,1979-08-15,71
6813,Autumn Murphy,1973-09-30,41
6814,Ryan Meyer,1960-01-16,10
6815,Daniel Hill,1971-10-22,100
6816,Misty Hill,1942-03-24,60
6817,Matthew Gibbs MD,1981-02-04,37
6818,Heather Johnson,1933-01-16,70
6819,Caleb Leonard,1938-08-24,86
6820,Roy Wu,1953-01-22,49
6821,Drew Scott,1938-12-07,23
6822,Mr. Jeffrey Lopez,1997-01-15,41
6823,Natalie Vega,1939-01-08,63
6824,Karen Mclaughlin,1959-01-05,2
6825,Robert Ross,2000-07-16,74
6826,William Russell,1935-03-29,44
6827,John Shepherd,1936-08-11,29
6828,William Shah,1937-08-25,89
6829,Ryan Morrison,1965-11-04,70
6830,Terry Ward,1935-12-14,54
6831,Candice Garcia,1998-12-03,90
6832,Mitchell Humphrey,1995-06-10,98
6833,Alison Rodriguez,1984-08-19,17
6834,Shawn Carter,1989-04-26,42
6835,Melissa Evans,1964-04-02,29
6836,Megan Perez MD,2000-02-15,1
6837,Ashley Smith,1971-01-13,73
6838,Ryan Greene,1955-02-01,99
6839,Anthony Romero,2004-07-16,0
6840,Cynthia Hart,1990-08-10,24
6841,April Ortega MD,2000-09-29,1
6842,Elijah Barron,1993-01-14,48
6843,Joshua Johnson,1960-01-15,51
6844,Teresa Phillips,2002-03-26,41
6845,Mark Walker MD,1963-07-31,74
6846,Charles Ponce,1981-05-07,13
6847,Stephen Hale,1994-06-27,82
6848,Joseph Martinez,1981-06-07,56
6849,Craig Castillo,1971-10-05,61
6850,Mark Wright MD,1959-12-20,103
6851,Megan Barton,2002-06-17,7
6852,Robin Mathis,1977-10-16,14
6853,Shannon Foster,1983-10-25,9
6854,Matthew Gilbert,1944-02-27,63
6855,Melissa Allen,2002-04-25,79
6856,Daniel Lewis,1940-03-25,56
6857,Alexandra Hicks,1976-02-26,64
6858,Antonio Cross,1954-08-04,40
6859,Nancy Walker,1937-05-04,102
6860,Jason Long,1953-11-20,13
6861,Jennifer Hunter,1958-01-10,10
6862,Edward Lee,1966-10-21,33
6863,Angelica Singleton,1936-08-31,23
6864,Samantha Robertson,1957-12-09,3
6865,Michael Johnson III,1956-07-27,2
6866,Laura Duran,1932-05-14,63
6867,James Collins,1947-05-17,30
6868,Melissa Fisher,1965-01-08,102
6869,Kimberly Oneill,1955-01-31,72
6870,Amanda Smith,1954-12-25,94
6871,Jennifer Parker,1933-10-09,57
6872,Sarah Villanueva,1943-02-05,17
6873,Jane Peterson,1963-11-08,69
6874,Tracy Jacobs,1954-03-21,8
6875,Shannon Mccoy,1992-03-22,15
6876,Stephanie Tucker,1973-11-23,37
6877,Keith Banks,1958-12-01,76
6878,Tamara Cunningham,1933-11-10,31
6879,Seth Young,2004-05-26,8
6880,Jared Hayden,1999-03-15,74
6881,Breanna Chang,1966-12-21,20
6882,Julie Ward,1988-01-01,82
6883,Joshua West,1944-09-06,49
6884,Marissa Franco,1964-10-20,61
6885,Robert Roberts,1951-05-16,88
6886,Sandra Kelly,1985-09-10,22
6887,Brandy Willis,1987-11-20,57
6888,Christopher Johnson,1933-10-23,101
6889,Kristen Ward,1933-09-17,10
6890,Charles Guzman,1967-05-13,86
6891,Marissa Smith,1970-02-16,7
6892,Tonya White,1935-02-17,18
6893,Eric Ramsey,1950-07-17,50
6894,Sarah Johnson,1953-07-19,91
6895,Leonard Beck,1993-04-29,57
6896,Phillip Cohen,1934-08-21,85
6897,Chelsea Ellis,1943-10-31,87
6898,Timothy Gonzales,1938-07-03,54
6899,Jeffrey Tapia,1956-02-21,98
6900,Johnny Daniels,1991-06-18,34
6901,Christopher Jackson,1968-01-25,27
6902,Nicholas Jimenez,1978-12-17,67
6903,Rachel Jones,1969-09-14,94
6904,Jamie Bradley,1981-07-16,1
6905,Matthew Noble,2001-05-09,60
6906,Christine Moore,1956-06-06,18
6907,Gregory Cline,1944-09-17,68
6908,Amy Dean MD,1982-12-06,93
6909,Linda Gonzalez MD,2002-08-10,14
6910,Jennifer Andrews,1998-03-07,52
6911,Christian Davis,1989-05-10,51
6912,Tiffany Saunders,2001-05-26,96
6913,Thomas Mendez,1941-10-27,28
6914,Mr. Kent Meza,1961-06-26,40
6915,Kevin Patton,1988-12-30,8
6916,Patricia Perry,1985-02-15,83
6917,Christine Wood,1964-03-31,27
6918,Aaron Curtis,1997-04-02,9
6919,Tara Robinson,1933-08-14,34
6920,Kathryn Morris,1950-04-07,62
6921,Bernard Shaw,1984-03-15,14
6922,Natalie Gibson,1996-11-02,26
6923,Timothy Shaw,2000-11-26,15
6924,Theresa Murray,1939-02-08,6
6925,Robin Collins,1961-06-02,62
6926,Emily Sanchez,2000-02-22,10
6927,Christopher Adkins,1986-02-07,98
6928,Loretta Johnson,1976-06-01,71
6929,Felicia Alvarez,1993-06-01,19
6930,Lisa White,1943-07-30,0
6931,Alexis Carney,1974-10-11,32
6932,Joshua Long,1939-08-22,59
6933,Kelly Edwards,1948-08-11,38
6934,Laurie Lawson,1990-02-17,29
6935,Samuel Flores,1951-03-23,62
6936,David Haney,1970-06-26,93
6937,Richard Stark,1979-12-10,51
6938,Tiffany Hebert,1968-01-04,36
6939,Jenna Keller,1998-12-31,18
6940,Robert Gibson,1998-08-11,18
6941,Katherine Brown,1958-06-08,80
6942,Kristin Palmer MD,1939-10-23,28
6943,Karen Vargas,1990-07-07,32
6944,William Ross,1969-12-17,96
6945,Daniel Howe,1954-10-04,101
6946,Vicki Knight,1996-04-30,0
6947,Darryl Snyder,1934-10-15,13
6948,Maria Pearson,1950-01-28,46
6949,Natalie Chan,1986-01-15,75
6950,Christopher Hernandez,1979-09-11,77
6951,Teresa Lloyd,1946-02-17,100
6952,Krista Mitchell,1941-05-12,54
6953,Shelby Payne,1950-10-26,65
6954,Michelle Hamilton,1949-02-12,56
6955,Timothy Weiss,1961-01-16,87
6956,Kevin Hanson,1963-06-04,33
6957,Greg Mckinney,1988-08-30,27
6958,Susan Rios,1998-09-24,87
6959,Olivia Farmer,1944-08-22,63
6960,Joan Moore,1975-04-22,46
6961,William Castillo,1943-08-16,63
6962,Kevin Duran,1982-07-12,45
6963,Barbara Russell,1967-03-04,52
6964,Sally Perkins,1977-09-09,40
6965,Bob Morgan,1958-12-02,2
6966,Lindsey Davis,1995-09-10,24
6967,Samuel Mathews,1973-06-21,13
6968,Amy Mccoy,1992-06-06,50
6969,Kelly Barnett,1970-11-28,36
6970,Bradley Rodriguez,2002-12-28,27
6971,Tina Lopez,1956-09-08,57
6972,Heather Lewis,1933-01-08,100
6973,Amy Miller,1944-05-20,87
6974,Matthew Hernandez,1974-06-16,3
6975,Amber Nguyen,1974-06-27,41
6976,Kathleen Wood,1974-12-31,59
6977,Mary Carroll MD,1963-06-22,103
6978,Julie Sanchez,1995-07-10,46
6979,Gregory Logan,1949-11-07,65
6980,Julia Garcia,1981-03-12,28
6981,Rebecca Sharp,1995-04-30,36
6982,Joanna Bright,1982-09-04,49
6983,Anthony Leach,1989-01-21,89
6984,Aaron Flynn,1999-07-07,40
6985,James Mccarty,1966-01-28,85
6986,Haley Henderson,1945-03-01,35
6987,Christina Bush,1963-08-28,12
6988,Eduardo Park,1953-04-12,80
6989,Shawn Guerra,1952-11-06,20
6990,Christian Olson,1990-07-23,94
6991,Benjamin Gomez,1963-06-16,76
6992,Amy Allen,1939-01-22,33
6993,Michael Chang,1989-03-23,18
6994,Yolanda Copeland,1948-02-07,64
6995,Craig Scott,2000-03-10,57
6996,Patrick Barnes,1974-07-06,82
6997,Julie Castro,1957-04-16,73
6998,Pamela Diaz,1938-01-29,41
6999,Theresa Green,1949-12-22,68
7000,Julie Garcia,1979-12-13,85
7001,Stephen Ross,1999-02-19,10
7002,Bethany Perez,1979-02-15,76
7003,Melissa Hall,1983-07-06,30
7004,Stephanie Knox,1946-10-16,19
7005,Michael Cooper,1988-11-25,4
7006,William Cox,1999-07-17,67
7007,Adam Rodriguez,1984-07-26,20
7008,Joshua Parker,1985-09-24,24
7009,Charles Morton,1967-06-20,7
7010,Leroy Martinez,1999-06-19,40
7011,John Alvarez,1945-02-16,48
7012,John Anderson II,1973-11-03,2
7013,David Arellano,1947-09-15,69
7014,Tiffany Shepherd,1980-11-11,90
7015,Jeremy Morales,1949-10-18,79
7016,Manuel Brown,1966-03-14,4
7017,Caleb Davis,1990-07-11,46
7018,Paul Patton,1998-04-08,50
7019,Kristina Solis,1969-05-07,52
7020,Ryan Gutierrez,2003-04-10,22
7021,Emily Mckay,1954-12-09,43
7022,Jack Heath,1938-04-25,74
7023,Anna Cook,1993-02-08,19
7024,Christine Mathews,1941-10-31,69
7025,Lisa Wang,1965-11-17,92
7026,Taylor King,1988-12-14,89
7027,Gary Martinez,1978-04-24,69
7028,Jody Chambers,1960-04-02,100
7029,Richard Wells,1945-06-05,88
7030,Zoe Baldwin,1997-06-16,81
